id,name,complexity_average,complexity_bin,min_age,min_players,max_players,rating_average,bgg_rank,owned_users,mechanic_name,domain_name
9865.0,Zürich 1799,2.63,High,12,2,2,7.5,8268,274.0,Dice Rolling,Wargames
9865.0,Zürich 1799,2.63,High,12,2,2,7.5,8268,274.0,Simulation,Wargames
9865.0,Zürich 1799,2.63,High,12,2,2,7.5,8268,274.0,Ratio / Combat Results Table,Wargames
9865.0,Zürich 1799,2.63,High,12,2,2,7.5,8268,274.0,Movement Points,Wargames
9866.0,Normandie 1944,3.0,High,12,2,2,6.95,11680,224.0,Hexagon Grid,Wargames
9867.0,Poitiers 1356 et Formigny 1450,2.41,Medium,12,2,2,7.38,8789,262.0,Hexagon Grid,Wargames
9867.0,Poitiers 1356 et Formigny 1450,2.41,Medium,12,2,2,7.38,8789,262.0,Dice Rolling,Wargames
9870.0,Marengo 1800,2.79,High,12,2,2,7.48,9098,269.0,Hexagon Grid,Wargames
9908.0,Les Pyramides 1798,2.33,Medium,12,2,2,7.1,11028,261.0,Hexagon Grid,Wargames
9909.0,Crète 1941: Opération Merkur,2.57,High,12,1,2,6.77,13540,223.0,Dice Rolling,Wargames
9909.0,Crète 1941: Opération Merkur,2.57,High,12,1,2,6.77,13540,223.0,Solo / Solitaire Game,Wargames
9909.0,Crète 1941: Opération Merkur,2.57,High,12,1,2,6.77,13540,223.0,Area Movement,Wargames
9910.0,Wings of War: Watch Your Back!,1.71,Low,10,2,4,6.97,1559,3212.0,Player Elimination,Thematic Games
9910.0,Wings of War: Watch Your Back!,1.71,Low,10,2,4,6.97,1559,3212.0,Player Elimination,Wargames
9910.0,Wings of War: Watch Your Back!,1.71,Low,10,2,4,6.97,1559,3212.0,Action Queue,Thematic Games
9910.0,Wings of War: Watch Your Back!,1.71,Low,10,2,4,6.97,1559,3212.0,Action Queue,Wargames
9910.0,Wings of War: Watch Your Back!,1.71,Low,10,2,4,6.97,1559,3212.0,Simulation,Thematic Games
9910.0,Wings of War: Watch Your Back!,1.71,Low,10,2,4,6.97,1559,3212.0,Simulation,Wargames
9910.0,Wings of War: Watch Your Back!,1.71,Low,10,2,4,6.97,1559,3212.0,Simultaneous Action Selection,Thematic Games
9910.0,Wings of War: Watch Your Back!,1.71,Low,10,2,4,6.97,1559,3212.0,Simultaneous Action Selection,Wargames
9912.0,Stacrobats,1.0,Very Low,5,1,4,5.34,18414,361.0,Pattern Building,Children's Games
9913.0,"Alésia, 52 Av. J.-C.: César contre Vercingétorix",2.56,High,12,2,3,6.7,13576,233.0,Grid Movement,Wargames
9913.0,"Alésia, 52 Av. J.-C.: César contre Vercingétorix",2.56,High,12,2,3,6.7,13576,233.0,Hexagon Grid,Wargames
9913.0,"Alésia, 52 Av. J.-C.: César contre Vercingétorix",2.56,High,12,2,3,6.7,13576,233.0,Dice Rolling,Wargames
9913.0,"Alésia, 52 Av. J.-C.: César contre Vercingétorix",2.56,High,12,2,3,6.7,13576,233.0,Simulation,Wargames
9915.0,Denain 1712,2.45,Medium,12,2,2,6.7,13376,224.0,Hexagon Grid,Wargames
9916.0,Arnhem 1944,2.88,High,12,2,2,6.59,10922,303.0,Simulation,Wargames
9916.0,Arnhem 1944,2.88,High,12,2,2,6.59,10922,303.0,Dice Rolling,Wargames
9916.0,Arnhem 1944,2.88,High,12,2,2,6.59,10922,303.0,Hexagon Grid,Wargames
9918.0,Rivoli 1797,2.57,High,12,2,2,7.66,7407,250.0,Hexagon Grid,Wargames
9921.0,Headache,1.09,Very Low,5,2,4,4.37,20094,273.0,Area Movement,Children's Games
9921.0,Headache,1.09,Very Low,5,2,4,4.37,20094,273.0,Area Movement,Abstract Games
9921.0,Headache,1.09,Very Low,5,2,4,4.37,20094,273.0,Roll / Spin and Move,Children's Games
9921.0,Headache,1.09,Very Low,5,2,4,4.37,20094,273.0,Roll / Spin and Move,Abstract Games
9921.0,Headache,1.09,Very Low,5,2,4,4.37,20094,273.0,Point to Point Movement,Children's Games
9921.0,Headache,1.09,Very Low,5,2,4,4.37,20094,273.0,Point to Point Movement,Abstract Games
9921.0,Headache,1.09,Very Low,5,2,4,4.37,20094,273.0,Pick-up and Deliver,Children's Games
9921.0,Headache,1.09,Very Low,5,2,4,4.37,20094,273.0,Pick-up and Deliver,Abstract Games
9932.0,Champs de bataille: Soissons 486 et Poitiers 732,2.4,Medium,12,2,2,6.65,12006,221.0,Hexagon Grid,Wargames
9947.0,The Smurf Game,1.33,Very Low,6,2,4,4.71,18522,68.0,Pick-up and Deliver,Children's Games
9947.0,The Smurf Game,1.33,Very Low,6,2,4,4.71,18522,68.0,Set Collection,Children's Games
9947.0,The Smurf Game,1.33,Very Low,6,2,4,4.71,18522,68.0,Point to Point Movement,Children's Games
9961.0,"Year of the Rat: Vietnam, 1972",2.89,High,12,2,2,6.81,9403,366.0,Hexagon Grid,Wargames
9961.0,"Year of the Rat: Vietnam, 1972",2.89,High,12,2,2,6.81,9403,366.0,Dice Rolling,Wargames
9962.0,Chez Goth,1.43,Very Low,14,2,5,5.99,6174,1621.0,Set Collection,Thematic Games
9962.0,Chez Goth,1.43,Very Low,14,2,5,5.99,6174,1621.0,Set Collection,Party Games
9962.0,Chez Goth,1.43,Very Low,14,2,5,5.99,6174,1621.0,Take That,Thematic Games
9962.0,Chez Goth,1.43,Very Low,14,2,5,5.99,6174,1621.0,Take That,Party Games
9963.0,Santorini,2.36,Medium,0,2,3,7.29,3698,293.0,Three Dimensional Movement,Abstract Games
9963.0,Santorini,2.36,Medium,0,2,3,7.29,3698,293.0,Square Grid,Abstract Games
9963.0,Santorini,2.36,Medium,0,2,3,7.29,3698,293.0,Grid Movement,Abstract Games
9963.0,Santorini,2.36,Medium,0,2,3,7.29,3698,293.0,Variable Player Powers,Abstract Games
9963.0,Santorini,2.36,Medium,0,2,3,7.29,3698,293.0,Tile Placement,Abstract Games
9968.0,Custer's Luck,2.27,Medium,12,1,3,5.38,17406,223.0,Hexagon Grid,Wargames
9968.0,Custer's Luck,2.27,Medium,12,1,3,5.38,17406,223.0,Simulation,Wargames
9973.0,"Cauldron: Battle of Gazala, May 1942",2.1,Medium,12,2,2,6.35,13346,111.0,Dice Rolling,Wargames
9973.0,"Cauldron: Battle of Gazala, May 1942",2.1,Medium,12,2,2,6.35,13346,111.0,Hexagon Grid,Wargames
9988.0,Solferino 1859,2.8,High,12,2,2,6.83,13390,214.0,Dice Rolling,Wargames
9988.0,Solferino 1859,2.8,High,12,2,2,6.83,13390,214.0,Hexagon Grid,Wargames
9989.0,Mare Polare,1.67,Low,4,2,4,5.68,16176,76.0,Memory,Children's Games
10008.0,Rifle & Saber: Tactical Combat 1850-1900,2.4,Medium,12,2,2,5.69,16380,203.0,Dice Rolling,Wargames
10008.0,Rifle & Saber: Tactical Combat 1850-1900,2.4,Medium,12,2,2,5.69,16380,203.0,Simulation,Wargames
10008.0,Rifle & Saber: Tactical Combat 1850-1900,2.4,Medium,12,2,2,5.69,16380,203.0,Hexagon Grid,Wargames
10014.0,Norway 1940: The Kriegsmarine Strikes,2.33,Medium,12,2,2,6.54,13702,178.0,Dice Rolling,Wargames
10014.0,Norway 1940: The Kriegsmarine Strikes,2.33,Medium,12,2,2,6.54,13702,178.0,Hexagon Grid,Wargames
10014.0,Norway 1940: The Kriegsmarine Strikes,2.33,Medium,12,2,2,6.54,13702,178.0,Simulation,Wargames
10022.0,La Révolution française: La patrie en danger 1791-1795,3.75,Very High,10,4,6,7.18,8577,180.0,Area Movement,Wargames
10022.0,La Révolution française: La patrie en danger 1791-1795,3.75,Very High,10,4,6,7.18,8577,180.0,Area Movement,Strategy Games
10022.0,La Révolution française: La patrie en danger 1791-1795,3.75,Very High,10,4,6,7.18,8577,180.0,Dice Rolling,Wargames
10022.0,La Révolution française: La patrie en danger 1791-1795,3.75,Very High,10,4,6,7.18,8577,180.0,Dice Rolling,Strategy Games
10022.0,La Révolution française: La patrie en danger 1791-1795,3.75,Very High,10,4,6,7.18,8577,180.0,Simulation,Wargames
10022.0,La Révolution française: La patrie en danger 1791-1795,3.75,Very High,10,4,6,7.18,8577,180.0,Simulation,Strategy Games
10038.0,Fateful Lightning,3.17,Very High,12,1,2,6.95,12624,214.0,Hexagon Grid,Wargames
10043.0,LEGO Racers Super Speedway Game,1.2,Very Low,5,2,4,4.63,19774,247.0,Roll / Spin and Move,Children's Games
10043.0,LEGO Racers Super Speedway Game,1.2,Very Low,5,2,4,4.63,19774,247.0,Modular Board,Children's Games
10065.0,Pokémon Master Trainer II,2.67,High,7,2,6,6.62,12828,160.0,Roll / Spin and Move,Children's Games
10065.0,Pokémon Master Trainer II,2.67,High,7,2,6,6.62,12828,160.0,Set Collection,Children's Games
10081.0,Axis & Allies: D-Day,2.37,Medium,12,2,3,6.43,2665,3828.0,Dice Rolling,Wargames
10081.0,Axis & Allies: D-Day,2.37,Medium,12,2,3,6.43,2665,3828.0,Team-Based Game,Wargames
10081.0,Axis & Allies: D-Day,2.37,Medium,12,2,3,6.43,2665,3828.0,Area Movement,Wargames
10093.0,Axis & Allies,3.21,Very High,12,2,5,6.7,1333,7561.0,Dice Rolling,Wargames
10093.0,Axis & Allies,3.21,Very High,12,2,5,6.7,1333,7561.0,Team-Based Game,Wargames
10093.0,Axis & Allies,3.21,Very High,12,2,5,6.7,1333,7561.0,Area Movement,Wargames
10102.0,"Ignorant Armies: The Iran-Iraq War, 1980-88",2.6,High,12,1,2,6.76,9564,257.0,Dice Rolling,Wargames
10102.0,"Ignorant Armies: The Iran-Iraq War, 1980-88",2.6,High,12,1,2,6.76,9564,257.0,Simulation,Wargames
10102.0,"Ignorant Armies: The Iran-Iraq War, 1980-88",2.6,High,12,1,2,6.76,9564,257.0,Hexagon Grid,Wargames
10104.0,Take 5,1.0,Very Low,7,2,2,5.38,17547,122.0,Pattern Building,Abstract Games
10149.0,The Great War in Europe,3.78,Very High,12,2,2,6.8,6973,478.0,Dice Rolling,Wargames
10149.0,The Great War in Europe,3.78,Very High,12,2,2,6.8,6973,478.0,Hexagon Grid,Wargames
10149.0,The Great War in Europe,3.78,Very High,12,2,2,6.8,6973,478.0,Zone of Control,Wargames
10149.0,The Great War in Europe,3.78,Very High,12,2,2,6.8,6973,478.0,Simulation,Wargames
10154.0,Treasure of the Pharaohs,1.8,Low,0,2,6,6.14,15932,58.0,Roll / Spin and Move,Children's Games
10156.0,The Russian Campaign (Fourth and Fifth editions),2.95,High,12,2,2,7.66,3763,512.0,Hexagon Grid,Wargames
10156.0,The Russian Campaign (Fourth and Fifth editions),2.95,High,12,2,2,7.66,3763,512.0,Dice Rolling,Wargames
10164.0,Fliegen klatschen,1.05,Very Low,6,2,8,6.0,6532,867.0,Pattern Recognition,Children's Games
10164.0,Fliegen klatschen,1.05,Very Low,6,2,8,6.0,6532,867.0,Pattern Recognition,Party Games
10167.0,Zombies!!! 4: The End...,1.66,Low,16,2,6,6.17,3953,3669.0,Tile Placement,Thematic Games
10167.0,Zombies!!! 4: The End...,1.66,Low,16,2,6,6.17,3953,3669.0,Roll / Spin and Move,Thematic Games
10168.0,Citadel: The Battle of Dien Bien Phu,3.18,Very High,12,2,2,7.79,8477,222.0,Dice Rolling,Wargames
10168.0,Citadel: The Battle of Dien Bien Phu,3.18,Very High,12,2,2,7.79,8477,222.0,Hexagon Grid,Wargames
10168.0,Citadel: The Battle of Dien Bien Phu,3.18,Very High,12,2,2,7.79,8477,222.0,Simulation,Wargames
10171.0,RisiKo! Master,2.5,Medium,0,3,6,6.02,14555,171.0,Dice Rolling,Wargames
10171.0,RisiKo! Master,2.5,Medium,0,3,6,6.02,14555,171.0,Area-Impulse,Wargames
10174.0,Bitter Woods (Fourth Edition),3.16,Very High,12,2,4,7.67,3599,633.0,Zone of Control,Wargames
10174.0,Bitter Woods (Fourth Edition),3.16,Very High,12,2,4,7.67,3599,633.0,Simulation,Wargames
10174.0,Bitter Woods (Fourth Edition),3.16,Very High,12,2,4,7.67,3599,633.0,Scenario / Mission / Campaign Game,Wargames
10174.0,Bitter Woods (Fourth Edition),3.16,Very High,12,2,4,7.67,3599,633.0,Ratio / Combat Results Table,Wargames
10174.0,Bitter Woods (Fourth Edition),3.16,Very High,12,2,4,7.67,3599,633.0,Movement Points,Wargames
10174.0,Bitter Woods (Fourth Edition),3.16,Very High,12,2,4,7.67,3599,633.0,Hexagon Grid,Wargames
10174.0,Bitter Woods (Fourth Edition),3.16,Very High,12,2,4,7.67,3599,633.0,Dice Rolling,Wargames
10175.0,The Wonderful World of Disney Trivia 2: The Sequel,1.0,Very Low,10,4,0,5.65,17065,225.0,Set Collection,Children's Games
10175.0,The Wonderful World of Disney Trivia 2: The Sequel,1.0,Very Low,10,4,0,5.65,17065,225.0,Point to Point Movement,Children's Games
10175.0,The Wonderful World of Disney Trivia 2: The Sequel,1.0,Very Low,10,4,0,5.65,17065,225.0,Memory,Children's Games
10175.0,The Wonderful World of Disney Trivia 2: The Sequel,1.0,Very Low,10,4,0,5.65,17065,225.0,Roll / Spin and Move,Children's Games
10183.0,Napoleon at Leipzig,2.9,High,12,1,3,7.39,4187,763.0,Simulation,Wargames
10183.0,Napoleon at Leipzig,2.9,High,12,1,3,7.39,4187,763.0,Solo / Solitaire Game,Wargames
10183.0,Napoleon at Leipzig,2.9,High,12,1,3,7.39,4187,763.0,Hexagon Grid,Wargames
10186.0,JENA!,2.85,High,12,2,3,6.9,8682,435.0,Dice Rolling,Wargames
10186.0,JENA!,2.85,High,12,2,3,6.9,8682,435.0,Hexagon Grid,Wargames
10186.0,JENA!,2.85,High,12,2,3,6.9,8682,435.0,Simulation,Wargames
10196.0,Farlander,1.64,Low,10,2,4,5.55,16404,240.0,Modular Board,Abstract Games
10196.0,Farlander,1.64,Low,10,2,4,5.55,16404,240.0,Area Movement,Abstract Games
10206.0,Make 'n' Break,1.27,Very Low,8,2,4,6.07,4460,2237.0,Pattern Building,Family Games
10206.0,Make 'n' Break,1.27,Very Low,8,2,4,6.07,4460,2237.0,Pattern Building,Party Games
10213.0,Fox and Geese,1.55,Low,8,2,2,4.72,20100,433.0,Square Grid,Abstract Games
10213.0,Fox and Geese,1.55,Low,8,2,2,4.72,20100,433.0,Static Capture,Abstract Games
10213.0,Fox and Geese,1.55,Low,8,2,2,4.72,20100,433.0,Variable Player Powers,Abstract Games
10213.0,Fox and Geese,1.55,Low,8,2,2,4.72,20100,433.0,Point to Point Movement,Abstract Games
10213.0,Fox and Geese,1.55,Low,8,2,2,4.72,20100,433.0,Grid Movement,Abstract Games
10214.0,The Hundred Years War,3.43,Very High,12,2,2,5.91,15904,286.0,Hexagon Grid,Wargames
10214.0,The Hundred Years War,3.43,Very High,12,2,2,5.91,15904,286.0,Area Majority / Influence,Wargames
10214.0,The Hundred Years War,3.43,Very High,12,2,2,5.91,15904,286.0,Simulation,Wargames
10214.0,The Hundred Years War,3.43,Very High,12,2,2,5.91,15904,286.0,Area Movement,Wargames
10221.0,Over the Top! Four Battles from World War One,2.14,Medium,12,2,2,6.54,12094,216.0,Simulation,Wargames
10221.0,Over the Top! Four Battles from World War One,2.14,Medium,12,2,2,6.54,12094,216.0,Dice Rolling,Wargames
10221.0,Over the Top! Four Battles from World War One,2.14,Medium,12,2,2,6.54,12094,216.0,Hexagon Grid,Wargames
10226.0,"Thunder at the Crossroads: The Battle of Gettysburg, July 1-3, 1863  (Second Edition)",3.43,Very High,12,2,2,7.77,4645,524.0,Dice Rolling,Wargames
10226.0,"Thunder at the Crossroads: The Battle of Gettysburg, July 1-3, 1863  (Second Edition)",3.43,Very High,12,2,2,7.77,4645,524.0,Simulation,Wargames
10226.0,"Thunder at the Crossroads: The Battle of Gettysburg, July 1-3, 1863  (Second Edition)",3.43,Very High,12,2,2,7.77,4645,524.0,Hexagon Grid,Wargames
10230.0,Santa Maria Infante: On the Road to Rome 1944,4.2,Very High,12,2,2,7.62,10154,152.0,Hexagon Grid,Wargames
10230.0,Santa Maria Infante: On the Road to Rome 1944,4.2,Very High,12,2,2,7.62,10154,152.0,Simulation,Wargames
10230.0,Santa Maria Infante: On the Road to Rome 1944,4.2,Very High,12,2,2,7.62,10154,152.0,Secret Unit Deployment,Wargames
10234.0,¡Arriba España!,2.79,High,12,2,4,6.5,9252,496.0,Area Movement,Wargames
10234.0,¡Arriba España!,2.79,High,12,2,4,6.5,9252,496.0,Simulation,Wargames
10236.0,Byzantium,3.1,Very High,0,2,4,6.54,12202,282.0,Dice Rolling,Wargames
10236.0,Byzantium,3.1,Very High,0,2,4,6.54,12202,282.0,Area Movement,Wargames
10245.0,Bloody Omaha: D-Day 1944,4.64,Very High,12,2,2,7.96,9702,174.0,Secret Unit Deployment,Wargames
10245.0,Bloody Omaha: D-Day 1944,4.64,Very High,12,2,2,7.96,9702,174.0,Simulation,Wargames
10245.0,Bloody Omaha: D-Day 1944,4.64,Very High,12,2,2,7.96,9702,174.0,Hexagon Grid,Wargames
10246.0,Darkest December: Battle of the Bulge 1944,3.78,Very High,12,2,2,7.48,9961,137.0,Hexagon Grid,Wargames
10246.0,Darkest December: Battle of the Bulge 1944,3.78,Very High,12,2,2,7.48,9961,137.0,Secret Unit Deployment,Wargames
10246.0,Darkest December: Battle of the Bulge 1944,3.78,Very High,12,2,2,7.48,9961,137.0,Simulation,Wargames
10248.0,Panther Line: Army Group North 1944,3.63,Very High,12,2,2,7.86,8264,185.0,Dice Rolling,Wargames
10248.0,Panther Line: Army Group North 1944,3.63,Very High,12,2,2,7.86,8264,185.0,Simulation,Wargames
10248.0,Panther Line: Army Group North 1944,3.63,Very High,12,2,2,7.86,8264,185.0,Secret Unit Deployment,Wargames
10248.0,Panther Line: Army Group North 1944,3.63,Very High,12,2,2,7.86,8264,185.0,Hexagon Grid,Wargames
10256.0,Thirty Years War: the Great War 1618-1648,2.83,High,12,2,4,5.91,14899,310.0,Area Movement,Wargames
10257.0,Battle of Buena Vista,2.86,High,12,2,2,5.27,17922,296.0,Hexagon Grid,Wargames
10258.0,Strike North,2.67,High,12,2,2,6.04,15809,335.0,Hexagon Grid,Wargames
10261.0,Blitzkrieg 1940,2.5,Medium,12,2,2,6.58,12201,348.0,Dice Rolling,Wargames
10261.0,Blitzkrieg 1940,2.5,Medium,12,2,2,6.58,12201,348.0,Hexagon Grid,Wargames
10262.0,The Chaco War,2.71,High,12,2,2,6.58,9399,508.0,Hexagon Grid,Wargames
10264.0,"The First Afghan War, 1839-42",2.6,High,12,2,2,6.43,12891,310.0,Hexagon Grid,Wargames
10265.0,Molotov's War,2.38,Medium,12,2,2,5.99,13792,290.0,Hexagon Grid,Wargames
10266.0,"Armati: Rules and Lists for Ancient, Medieval & Renaissance Wargaming",2.83,High,12,2,2,6.8,12732,102.0,Area-Impulse,Wargames
10266.0,"Armati: Rules and Lists for Ancient, Medieval & Renaissance Wargaming",2.83,High,12,2,2,6.8,12732,102.0,Measurement Movement,Wargames
10267.0,Africa Orientale,3.19,Very High,12,2,2,6.34,11682,456.0,Simulation,Wargames
10267.0,Africa Orientale,3.19,Very High,12,2,2,6.34,11682,456.0,Hexagon Grid,Wargames
10267.0,Africa Orientale,3.19,Very High,12,2,2,6.34,11682,456.0,Dice Rolling,Wargames
10268.0,Soldier's Companion,3.0,High,12,2,2,7.14,10630,107.0,Dice Rolling,Wargames
10268.0,Soldier's Companion,3.0,High,12,2,2,7.14,10630,107.0,Role Playing,Wargames
10269.0,"The Balkan Wars: Prelude to Disaster, 1912-1913",2.95,High,12,2,2,6.59,9435,389.0,Dice Rolling,Wargames
10269.0,"The Balkan Wars: Prelude to Disaster, 1912-1913",2.95,High,12,2,2,6.59,9435,389.0,Hexagon Grid,Wargames
10269.0,"The Balkan Wars: Prelude to Disaster, 1912-1913",2.95,High,12,2,2,6.59,9435,389.0,Simulation,Wargames
10272.0,Thirty Years War Quad (Second Edition),2.3,Medium,12,1,2,6.84,7630,305.0,Hexagon Grid,Wargames
10272.0,Thirty Years War Quad (Second Edition),2.3,Medium,12,1,2,6.84,7630,305.0,Simulation,Wargames
10272.0,Thirty Years War Quad (Second Edition),2.3,Medium,12,1,2,6.84,7630,305.0,Dice Rolling,Wargames
10282.0,Masters of the Universe 3-D Action Game,0.0,Very Low,5,2,6,4.92,18292,65.0,Point to Point Movement,Children's Games
10282.0,Masters of the Universe 3-D Action Game,0.0,Very Low,5,2,6,4.92,18292,65.0,Roll / Spin and Move,Children's Games
10283.0,Monkey Madness,1.0,Very Low,3,2,4,5.32,18354,213.0,Pattern Recognition,Children's Games
10291.0,Ready! Set! Spaghetti!,1.0,Very Low,6,2,4,5.48,17227,223.0,Dice Rolling,Children's Games
10300.0,Group of Soviet Forces Germany,2.54,High,12,1,2,6.63,9706,287.0,Hexagon Grid,Wargames
10300.0,Group of Soviet Forces Germany,2.54,High,12,1,2,6.63,9706,287.0,Simulation,Wargames
10301.0,Leipzig: Napoleon Encircled,2.14,Medium,12,2,2,6.45,10456,210.0,Hexagon Grid,Wargames
10301.0,Leipzig: Napoleon Encircled,2.14,Medium,12,2,2,6.45,10456,210.0,Ratio / Combat Results Table,Wargames
10301.0,Leipzig: Napoleon Encircled,2.14,Medium,12,2,2,6.45,10456,210.0,Dice Rolling,Wargames
10301.0,Leipzig: Napoleon Encircled,2.14,Medium,12,2,2,6.45,10456,210.0,Zone of Control,Wargames
10301.0,Leipzig: Napoleon Encircled,2.14,Medium,12,2,2,6.45,10456,210.0,Simulation,Wargames
10304.0,Julius Caesar: Game of the Gallic Wars,3.38,Very High,12,2,2,6.0,13484,265.0,Dice Rolling,Wargames
10304.0,Julius Caesar: Game of the Gallic Wars,3.38,Very High,12,2,2,6.0,13484,265.0,Hexagon Grid,Wargames
10308.0,The Campaigns of Frederick the Great,2.44,Medium,12,1,4,6.22,12797,220.0,Hexagon Grid,Wargames
10308.0,The Campaigns of Frederick the Great,2.44,Medium,12,1,4,6.22,12797,220.0,Dice Rolling,Wargames
10310.0,Warfare in the Age of Reason,3.33,Very High,12,2,7,7.59,9912,131.0,Simulation,Wargames
10310.0,Warfare in the Age of Reason,3.33,Very High,12,2,7,7.59,9912,131.0,Dice Rolling,Wargames
10320.0,Lucky Ducks,1.0,Very Low,3,2,4,4.1,20149,256.0,Pattern Recognition,Children's Games
10320.0,Lucky Ducks,1.0,Very Low,3,2,4,4.1,20149,256.0,Set Collection,Children's Games
10341.0,Disney Charades Game,1.33,Very Low,5,4,99,5.63,16870,224.0,Team-Based Game,Children's Games
10341.0,Disney Charades Game,1.33,Very Low,5,4,99,5.63,16870,224.0,Acting,Children's Games
10345.0,Safari Round Up,1.25,Very Low,8,2,4,5.15,17919,85.0,Enclosure,Abstract Games
10345.0,Safari Round Up,1.25,Very Low,8,2,4,5.15,17919,85.0,Area Movement,Abstract Games
10346.0,Inchon: MacArthur's Gambit,3.0,High,12,2,2,6.78,9439,371.0,Hexagon Grid,Wargames
10348.0,Second Front Now!,2.83,High,12,1,2,6.4,14635,269.0,Dice Rolling,Wargames
10348.0,Second Front Now!,2.83,High,12,1,2,6.4,14635,269.0,Hexagon Grid,Wargames
10353.0,Playoff One-On-One Hockey Challenge,2.5,Medium,0,2,2,5.87,15886,74.0,Card Drafting,Customizable Games
10353.0,Playoff One-On-One Hockey Challenge,2.5,Medium,0,2,2,5.87,15886,74.0,Dice Rolling,Customizable Games
10361.0,Dead of Winter: The Battle of Stones River,4.38,Very High,14,2,2,6.87,11188,226.0,Hexagon Grid,Wargames
10361.0,Dead of Winter: The Battle of Stones River,4.38,Very High,14,2,2,6.87,11188,226.0,Scenario / Mission / Campaign Game,Wargames
10361.0,Dead of Winter: The Battle of Stones River,4.38,Very High,14,2,2,6.87,11188,226.0,Simulation,Wargames
10376.0,"Ring of Fire: The Fourth Battle for Kharkov, August 1943",3.21,Very High,0,1,2,7.55,7347,276.0,Hexagon Grid,Wargames
10376.0,"Ring of Fire: The Fourth Battle for Kharkov, August 1943",3.21,Very High,0,1,2,7.55,7347,276.0,Ratio / Combat Results Table,Wargames
10376.0,"Ring of Fire: The Fourth Battle for Kharkov, August 1943",3.21,Very High,0,1,2,7.55,7347,276.0,Dice Rolling,Wargames
10376.0,"Ring of Fire: The Fourth Battle for Kharkov, August 1943",3.21,Very High,0,1,2,7.55,7347,276.0,Grid Movement,Wargames
10376.0,"Ring of Fire: The Fourth Battle for Kharkov, August 1943",3.21,Very High,0,1,2,7.55,7347,276.0,Simulation,Wargames
10383.0,Risk: Godstorm,2.69,High,10,2,5,6.27,3012,5029.0,Campaign / Battle Card Driven,Thematic Games
10383.0,Risk: Godstorm,2.69,High,10,2,5,6.27,3012,5029.0,Campaign / Battle Card Driven,Wargames
